426.182119006	C0	59.4876457104	320.394527614
380.735574809	C0	14.0411015134	274.947983417
377.091265478	C0	10.3967921824	271.303674086
370.052309819	C0	3.35783652335	264.264718427
354.390323619	C0	12.3041496766	248.602732227
285.083377547	C0	81.6110957486	179.295786155
453.511374614	C0	86.8169013184	347.723783222
378.800400985	C0	12.1059276894	273.012809593
301.343309178	C0	65.3511641176	195.555717786
369.353468503	C0	2.65899520735	263.565877111
330.288977625	C0	36.4054956706	224.501386233
210.721834002	C1	155.972639294	104.93424261
321.884926099	C0	44.8095471966	216.097334707
303.386601939	C0	63.3078713566	197.599010547
277.783067004	C0	88.9114062916	171.995475612
400.489658672	C0	33.7951853764	294.70206728
261.916553662	C0	104.777919634	156.12896227
327.49426715	C0	39.2002061456	221.706675758
152.724696717	C1	213.969776579	46.9371053253
546.546939736	C0	179.85246644	440.759348344
323.536175501	C0	43.1582977946	217.748584109
325.247638963	C0	41.4468343326	219.460047571
433.999697242	C0	67.3052239464	328.21210585
356.233109077	C0	10.4613642186	250.445517685
398.64165037	C0	31.9471770744	292.854058978
282.804438432	C0	83.8900348636	177.01684704
441.566138215	C0	74.8716649194	335.778546823
417.342076911	C0	50.6476036154	311.554485519
351.445970664	C0	15.2485026316	245.658379272
347.471878569	C0	19.2225947266	241.684287177
318.154005404	C0	48.5404678916	212.366414012
350.154137237	C0	16.5403360586	244.366545845
479.302268021	C0	112.607794725	373.514676629
228.156179122	C1	138.538294174	122.36858773
263.736760182	C0	102.957713114	157.94916879
429.848640217	C0	63.1541669214	324.061048825
402.511153513	C0	35.8166802174	296.723562121
422.648366677	C0	55.9538933814	316.860775285
436.579834331	C0	69.8853610354	330.792242939
389.261996527	C0	22.5675232314	283.474405135
337.876084507	C0	28.8183887886	232.088493115
218.313450734	C1	148.381022562	112.525859342
290.567268023	C0	76.1272052726	184.779676631
397.117712243	C0	30.4232389474	291.330120851
284.209714855	C0	82.4847584406	178.422123463
363.319147001	C0	3.37532629465	257.531555609
449.089257927	C0	82.3947846314	343.301666535
330.467826603	C0	36.2266466926	224.680235211
444.896000294	C0	78.2015269984	339.108408902
481.343933067	C0	114.649459771	375.556341675
306.603832084	C0	60.0906412116	200.816240692
302.778151086	C0	63.9163222096	196.990559694
611.517254515	C0	244.822781219	505.729663123
397.639411454	C0	30.9449381584	291.851820062
374.498599386	C0	7.80412609035	268.711007994
424.695365513	C0	58.0008922174	318.907774121
231.498214838	C1	135.196258458	125.710623446
370.712963337	C0	4.01849004135	264.925371945
530.765471132	C0	164.070997836	424.97787974
261.074423577	C0	105.620049719	155.286832185
423.173266773	C0	56.4787934774	317.385675381
534.737846942	C0	168.043373646	428.95025555
177.321696116	C1	189.37277718	71.5341047243
410.850848274	C0	44.1563749784	305.063256882
346.090898357	C0	20.6035749386	240.303306965
401.985270227	C0	35.2907969314	296.197678835
394.96178478	C0	28.2673114844	289.174193388
434.334756373	C0	67.6402830774	328.547164981
353.177468347	C0	13.5170049486	247.389876955
448.228960538	C0	81.5344872424	342.441369146
329.208349962	C0	37.4861233336	223.42075857
234.280975276	C1	132.41349802	128.493383884
378.235232151	C0	11.5407588554	272.447640759
378.957950951	C0	12.2634776554	273.170359559
241.980421862	C0	124.714051434	136.19283047
410.403180086	C0	43.7087067904	304.615588694
130.764017365	C1	235.930455931	24.9764259733
206.537277584	C1	160.157195712	100.749686192
289.038288775	C0	77.6561845206	183.250697383
534.416943262	C0	167.722469966	428.62935187
284.152695017	C0	82.5417782786	178.365103625
242.713532595	C0	123.980940701	136.925941203
414.233747356	C0	47.5392740604	308.446155964
126.920623111	C1	239.773850185	21.1330317193
425.340544689	C0	58.6460713934	319.552953297
475.714556047	C0	109.020082751	369.926964655
333.7576091	C0	32.9368641956	227.970017708
230.13236753	C1	136.562105766	124.344776138
387.390341052	C0	20.6958677564	281.60274966
267.494126397	C0	99.2003468986	161.706535005
339.811448485	C0	26.8830248106	234.023857093
454.830952841	C0	88.1364795454	349.043361449
263.162289735	C0	103.532183561	157.374698343
429.351355725	C0	62.6568824294	323.563764333
375.00994789	C0	8.31547459435	269.222356498
274.977833178	C0	91.7166401176	169.190241786
538.695065364	C0	172.000592068	432.907473972
301.805638221	C0	64.8888350746	196.018046829
560.652506956	C0	193.95803366	454.864915564
250.026160461	C0	116.668312835	144.238569069
374.463197275	C0	7.76872397935	268.675605883
319.904869255	C0	46.7896040406	214.117277863
416.556131595	C0	49.8616582994	310.768540203
250.806303681	C0	115.888169615	145.018712289
172.590511551	C1	194.103961745	66.8029201593
321.602557924	C0	45.0919153716	215.814966532
300.115524253	C0	66.5789490426	194.327932861
468.414408197	C0	101.719934901	362.626816805
419.645392841	C0	52.9509195454	313.857801449
411.211580474	C0	44.5171071784	305.423989082
308.720449904	C0	57.9740233916	202.932858512
319.28201758	C0	47.4124557156	213.494426188
427.641192466	C0	60.9467191704	321.853601074
160.977032811	C1	205.717440485	55.1894414193
358.436726251	C0	8.25774704465	252.649134859
345.964044994	C0	20.7304283016	240.176453602
536.845930133	C0	170.151456837	431.058338741
472.075960791	C0	105.381487495	366.288369399
286.897869002	C0	79.7966042936	181.11027761
339.446281492	C0	27.2481918036	233.6586901
296.388837765	C0	70.3056355306	190.601246373
369.764074612	C0	3.06960131635	263.97648322
259.208601849	C0	107.485871447	153.421010457
237.537664961	C0	129.156808335	131.750073569
467.305378843	C0	100.610905547	361.517787451
342.091562886	C0	24.6029104096	236.303971494
331.442995032	C0	35.2514782636	225.65540364
314.664985609	C0	52.0294876866	208.877394217
468.619779106	C0	101.92530581	362.832187714
301.561945684	C0	65.1325276116	195.774354292
344.549859473	C0	22.1446138226	238.762268081
220.221087471	C1	146.473385825	114.433496079
479.734114171	C0	113.039640875	373.946522779
129.551833945	C1	237.142639351	23.7642425533
354.377008781	C0	12.3174645146	248.589417389
440.120436511	C0	73.4259632154	334.332845119
241.107823995	C0	125.586649301	135.320232603
440.859114367	C0	74.1646410714	335.071522975
408.087227131	C0	41.3927538354	302.299635739
440.959960983	C0	74.2654876874	335.172369591
337.741691437	C0	28.9527818586	231.954100045
321.987554915	C0	44.7069183806	216.199963523
462.828945878	C0	96.1344725824	357.041354486
412.307814991	C0	45.6133416954	306.520223599
258.910133745	C0	107.784339551	153.122542353
373.293415678	C0	6.59894238235	267.505824286
387.841711848	C0	21.1472385524	282.054120456
314.549195947	C0	52.1452773486	208.761604555
332.046011233	C0	34.6484620626	226.258419841
377.190164135	C0	10.4956908394	271.402572743
285.093854977	C0	81.6006183186	179.306263585
530.410100302	C0	163.715627006	424.62250891
310.312793372	C0	56.3816799236	204.52520198
330.342196675	C0	36.3522766206	224.554605283
434.812196247	C0	68.1177229514	329.024604855
432.903647962	C0	66.2091746664	327.11605657
255.646962799	C0	111.047510497	149.859371407
343.225781801	C0	23.4686914946	237.438190409
435.476040586	C0	68.7815672904	329.688449194
261.030584804	C0	105.663888492	155.242993412
391.463160614	C0	24.7686873184	285.675569222
448.746814123	C0	82.0523408274	342.959222731
285.006969728	C0	81.6875035676	179.219378336
389.580869801	C0	22.8863965054	283.793278409
352.672829237	C0	14.0216440586	246.885237845
271.722480124	C0	94.9719931716	165.934888732
321.701436806	C0	44.9930364896	215.913845414
241.865368718	C0	124.829104578	136.077777326
161.86034639	C1	204.834126906	56.0727549983
374.81262014	C0	8.11814684435	269.025028748
393.870475068	C0	27.1760017724	288.082883676
523.038060891	C0	156.343587595	417.250469499
270.714655379	C0	95.9798179166	164.927063987
358.215056351	C0	8.47941694465	252.427464959
360.525869893	C0	6.16860340265	254.738278501
434.663886254	C0	67.9694129584	328.876294862
277.59988183	C0	89.0945914656	171.812290438
358.033333332	C0	8.66113996365	252.24574194
226.090083083	C1	140.604390213	120.302491691
208.795132128	C1	157.899341168	103.007540736
354.841749284	C0	11.8527240116	249.054157892
193.633093082	C1	173.061380214	87.8455016903
341.01451066	C0	25.6799626356	235.226919268
